CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,OCCNO,CHILDSEATNO,SEATLOC,CHILDMANUF,CHILDMAKE,CHILDMODEL,CHILDMODELNO,CHILDSEATYPE,CHILDDATEMAN,HOWUSED,DATASOURCE,ORIENTATION,HARNESSDESIGN,RETAINERCLIPDESIGN,TETHERDESIGN,LATCHDESIGN,HARNESSUSE,RETAINERCLIPUSE,TETHERUSE,LATCHUSE,BELTROUT,LOCKCLIPUSE,PLACEMENT,CHILDPOSITION,BELTRETYPE,LATCHPLATE,LATCHANCHOR,LATCHTETHER,CASEWGT,PSUSTRAT,VERSION
32270,18,98,1-18-2023-098-03,3,1,4,3,33,98,98,9998,99999999,99,9999999999,9,3,2,9,9,9,9,2,3,1,3,3,9,1,9,5,1,1,1,102.7208357,6,8
32270,18,98,1-18-2023-098-03,3,1,3,4,23,98,98,9998,99999999,99,9999999999,9,3,2,9,9,9,9,3,3,2,3,3,9,1,9,5,1,1,1,102.7208357,6,8
32277,48,114,1-48-2023-114-04,4,1,2,1,23,13,23,1034,2110186,1,11/29/2022,1,2,1,2,1,0,1,3,5,0,1,0,0,1,2,3,1,1,1,223.6818558,12,8
32287,12,114,1-12-2023-114-07,7,1,3,3,21,98,98,9998,99999999,99,9999999999,9,5,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,254.5977106,9,8
32287,12,114,1-12-2023-114-07,7,1,4,4,23,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,254.5977106,9,8
32304,30,146,1-30-2023-146-03,3,3,2,4,21,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,58.24294042,10,8
32307,20,114,1-20-2023-114-01,1,2,3,1,22,13,23,9998,1980623,4,01/27/2022,2,1,2,2,1,1,1,9,9,2,3,9,9,1,9,5,1,0,1,26.85110982,11,8
32334,32,181,1-32-2023-181-04,4,1,2,1,22,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,0,1,2310.291519,7,8
32401,33,82,1-33-2023-082-03,3,2,3,2,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,23.11845559,12,8
32401,33,82,1-33-2023-082-03,3,2,2,3,21,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,23.11845559,12,8
32411,20,117,1-20-2023-117-09,9,2,3,3,99,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1452.843779,11,8
32421,11,91,1-11-2023-091-09,9,1,2,2,21,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4742.684709,8,8
32428,14,89,1-14-2023-089-03,3,1,4,4,23,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,1,9,5,1,1,1,1033.023057,8,8
32460,27,123,1-27-2023-123-03,3,1,2,2,21,13,23,4011,2080521,4,01/26/2021,2,2,2,2,1,1,1,2,3,1,3,0,0,1,2,3,1,1,1,20.05280512,3,8
32504,33,86,1-33-2023-086-09,9,2,2,2,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,38.30357098,12,8
32527,30,157,1-30-2023-157-07,7,1,2,1,22,12,19,1049,53312418A,1,02/03/2023,1,3,1,2,1,0,1,2,3,0,1,0,0,1,2,3,1,0,1,839.8334377,10,8
32548,27,126,1-27-2023-126-03,3,2,2,1,23,13,23,4011,2099562,4,07/18/2019,2,1,2,2,1,1,1,3,3,2,1,1,0,1,1,3,1,1,1,16.37214353,3,8
32552,26,132,1-26-2023-132-02,2,2,2,2,23,2,2,1001,TJ94773,1,04/14/2020,9,1,9,9,9,9,9,9,9,0,0,9,9,9,9,9,1,9,9,28.21898419,10,8
32560,21,117,1-21-2023-117-02,2,1,2,2,23,13,23,9998,99999999,2,9999999999,2,1,2,2,1,1,1,9,9,2,1,3,0,1,9,2,1,1,1,58.86931901,11,8
32561,21,118,1-21-2023-118-02,2,2,2,2,23,13,23,9998,99999999,2,9999999999,2,1,2,2,1,1,1,9,9,2,1,3,0,1,9,2,1,1,1,58.86931901,11,8
32578,59,156,1-59-2023-156-04,4,1,3,1,21,10,12,9998,99999999,99,9999999999,9,1,2,9,9,9,9,9,9,9,9,9,9,1,9,9,1,1,9,53.70445205,6,8
32580,59,158,1-59-2023-158-04,4,1,2,2,21,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,5,5,2,3,3,9,1,1,3,1,1,1,53.70445205,6,8
32591,13,147,1-13-2023-147-05,5,1,2,2,23,98,98,9998,99999999,99,9999999999,9,5,1,9,9,9,9,9,9,9,9,9,9,1,9,1,1,9,9,129.716751,7,8
32635,16,134,1-16-2023-134-03,3,2,3,3,23,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,0,0,0,0,0,0,1,1,9,0,9,9,262.9154627,5,8
32746,32,199,1-32-2023-199-03,3,1,2,2,21,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,4,9,1,1,959.3209744,7,8
32746,32,199,1-32-2023-199-03,3,1,3,3,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,4,9,1,1,959.3209744,7,8
32759,27,136,1-27-2023-136-03,3,1,3,3,23,13,23,4023,2140187,4,11/16/2021,2,3,2,2,1,1,1,3,5,1,3,3,0,1,1,3,1,1,1,16.7680829,3,8
32802,13,151,1-13-2023-151-03,3,2,2,2,23,13,23,9998,99999999,3,9999999999,2,2,2,2,1,1,1,2,5,2,3,9,9,1,1,3,1,1,1,3105.504494,7,8
32805,31,121,1-31-2023-121-04,4,1,2,1,22,98,98,9998,99999999,99,9999999999,9,1,2,9,9,9,9,9,9,9,9,9,9,1,9,3,1,1,1,643.2169002,6,8
32815,59,164,1-59-2023-164-05,5,2,6,5,32,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,0,0,0,0,0,0,1,1,3,0,0,0,49.55652444,6,8
32843,12,130,1-12-2023-130-04,4,2,2,1,21,98,98,9998,99999999,99,9999999999,9,2,1,9,9,9,9,4,3,1,3,4,9,1,2,1,1,1,0,288.7863779,9,8
32871,18,122,1-18-2023-122-07,7,2,3,3,21,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,1,9,5,1,1,1,648.7989614,6,8
32871,18,122,1-18-2023-122-07,7,2,4,4,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,1,1,5,1,1,1,648.7989614,6,8
32875,76,141,1-76-2023-141-04,4,1,3,3,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29.28420716,3,8
32886,23,106,1-23-2023-106-03,3,2,3,3,23,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,299.669416,5,8
2300082,22,111,1-22-2023-111-06,6,2,3,1,23,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,9,9,9,9,9,9,1,9,3,1,1,1,40.62842331,12,8
2300082,22,111,1-22-2023-111-06,6,2,2,3,21,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,9,9,9,9,9,9,1,9,5,1,1,9,40.62842331,12,8
2300120,13,156,1-13-2023-156-05,5,1,4,1,23,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,9,9,3,3,9,9,197.9494448,7,8
2300135,33,95,1-33-2023-095-05,5,2,3,3,21,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,1,9,0,3,0,0,23.0841485,12,8
2300135,33,95,1-33-2023-095-05,5,2,5,5,33,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,1,9,0,3,0,0,23.0841485,12,8
2300144,17,189,1-17-2023-189-03,3,2,2,2,21,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,57.62015134,4,8
2300144,17,189,1-17-2023-189-03,3,2,3,3,22,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,57.62015134,4,8
2300144,17,189,1-17-2023-189-03,3,2,4,4,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,57.62015134,4,8
2300145,18,128,1-18-2023-128-04,4,1,4,4,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,0,66.78269889,6,8
2300166,32,212,1-32-2023-212-06,6,2,2,1,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,1,9,3,1,1,0,2050.547185,7,8
2300251,18,135,1-18-2023-135-10,10,1,3,3,22,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,5,3,9,1,3,0,1,1,5,1,1,1,128.1888227,6,8
