CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,EVENTDESC,CDCEVENT,IGCYCRASH,WARNLAMP,NUMEVENTS,EVENT1TO2,FILEREC,MAXDVRESTIME,MAXDVLONG,MAXDVLONGTIME,MAXDVLAT,MAXDVLATTIME,CASEWGT,PSUSTRAT,VERSION
17825,24,80,1-24-2020-080-04,4,1,1,2,1st Prior Event,97,3634,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,406.049036743748,1,5
18328,32,100,1-32-2020-100-07,7,2,1,1,Event 1,97,16678,0,0,9997.0000,1,250.0000,-1.6100,250.0000,-9.6600,250.0000,3718.68496238493,7,5
18100,77,58,1-77-2020-058-04,4,1,1,1,Event Record 1,95,5640,0,1,9997.0000,1,9997.0000,0.0000,25.0000,0.0000,27.5000,2963.0231751528,9,5
18100,77,58,1-77-2020-058-04,4,1,1,2,Event Record 2,1,5640,1,1,9997.0000,1,9997.0000,0.0000,300.0000,-1.6100,300.0000,2963.0231751528,9,5
18665,13,79,1-13-2020-079-03,3,2,1,1,Event Record 1,1,14624,0,1,9997.0000,1,177.5000,-33.8100,177.5000,24.1500,100.0000,890.667297493809,7,5
18670,77,74,1-77-2020-074-05,5,1,1,1,"Record 1, Most Recent",1,7467,0,1,0.0000,1,9997.0000,-6.9230,190.0000,-0.9660,200.0000,283.398243327366,9,5
18595,76,59,1-76-2020-059-02,2,2,1,1,Event Record 1,1,9361,0,1,9997.0000,1,9997.0000,1.6100,78.0000,14.4900,90.0000,15.5195165531956,3,5
18538,22,78,1-22-2020-078-03,3,2,1,1,Event Record 1,1,2163,0,1,9997.0000,1,120.0000,6.4400,120.0000,-11.2700,122.5000,29.7873290476109,12,5
18590,32,113,1-32-2020-113-02,2,1,1,2,1st Prior Event,1,5174,0,1,9995.0000,1,9997.0000,-9.9820,62.0000,-3.0590,14.0000,33.3624803189445,7,5
18577,16,88,1-16-2020-088-02,2,2,1,1,Most Recent Event,1,5919,0,1,9995.0000,1,9997.0000,-8.0500,82.0000,0.0000,0.0000,13.95589296837,5,5
18547,25,79,1-25-2020-079-09,9,2,1,1,First Record,1,16307,0,1,9997.0000,1,9997.0000,-16.7762,146.0000,4.6207,70.0000,777.630160882419,2,5
18324,25,70,1-25-2020-070-03,3,3,1,1,Event Record 1,1,1758,0,1,9997.0000,1,9997.0000,-12.8800,262.5000,-3.2200,85.0000,272.337027767565,2,5
18638,77,73,1-77-2020-073-02,2,1,1,1,Event Record 1,1,1755,0,1,9997.0000,1,9997.0000,-11.2700,164.0000,-4.8300,76.0000,108.833528039737,9,5
18638,77,73,1-77-2020-073-02,2,2,1,1,Event Record 1,1,809,0,1,9997.0000,1,9997.0000,-25.7600,160.0000,-1.6100,46.0000,108.833528039737,9,5
18354,29,103,1-29-2020-103-04,4,1,1,1,2nd Prior Event,99,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,79.6296915343957,2,5
18354,29,103,1-29-2020-103-04,4,1,1,2,3rd Prior Event,99,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,79.6296915343957,2,5
18354,29,103,1-29-2020-103-04,4,1,1,3,Most Recent Event,1,2898,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,79.6296915343957,2,5
18354,29,103,1-29-2020-103-04,4,1,1,5,Unlinked,97,2815,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,79.6296915343957,2,5
18279,30,81,1-30-2020-081-03,3,2,1,1,Most Recent Event,2,3834,0,97,9997.0000,1,9997.0000,-12.5580,153.0000,997.0000,9997.0000,252.112024120197,10,5
18279,30,81,1-30-2020-081-03,3,2,1,2,1st Prior Event,1,3834,0,97,9997.0000,1,9997.0000,32.2000,155.0000,997.0000,9997.0000,252.112024120197,10,5
18279,30,81,1-30-2020-081-03,3,2,1,3,2nd Prior Event,1,3834,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,252.112024120197,10,5
18516,18,52,1-18-2020-052-06,6,2,1,1,Event 1,1,13386,0,0,9997.0000,1,100.0000,-4.8300,100.0000,9.6600,100.0000,233.575536371143,6,5
18680,19,118,1-19-2020-118-01,1,1,1,4,3rd Prior Event,97,8978,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,60.346493743352,9,5
18680,19,118,1-19-2020-118-01,1,1,1,2,1st Prior Event,95,9552,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,60.346493743352,9,5
18680,19,118,1-19-2020-118-01,1,1,1,1,Most Recent Event,2,9552,0,97,9997.0000,1,9997.0000,-8.8550,51.0000,997.0000,9997.0000,60.346493743352,9,5
18545,22,79,1-22-2020-079-03,3,1,1,1,First Record,1,5802,0,1,9997.0000,1,275.0000,-9.9981,9997.0000,997.0000,9997.0000,29.7873290476109,12,5
18623,27,59,1-27-2020-059-03,3,1,1,2,Second Record,1,999997,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,26.5867855901279,3,5
18623,27,59,1-27-2020-059-03,3,1,1,3,Third Record,95,999997,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,26.5867855901279,3,5
18398,24,104,1-24-2020-104-04,4,1,1,1,Event Record 1,1,4449,0,1,9997.0000,1,287.5000,-14.4900,300.0000,-22.5400,132.5000,887.151010857401,1,5
18623,27,59,1-27-2020-059-03,3,2,1,1,Most Recent Event,97,999997,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,26.5867855901279,3,5
18623,27,59,1-27-2020-059-03,3,2,1,2,1st Prior Event,1,6372,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,26.5867855901279,3,5
18256,29,100,1-29-2020-100-06,6,2,1,1,First Record,1,227,0,1,9997.0000,1,9997.0000,-14.0070,170.0000,997.0000,9997.0000,15.9283113200266,2,5
18256,29,100,1-29-2020-100-06,6,2,1,2,Second Record,97,12155,0,1,9997.0000,1,9997.0000,-10.9480,140.0000,997.0000,9997.0000,15.9283113200266,2,5
18399,24,105,1-24-2020-105-04,4,1,1,1,Most Recent Frontal/Rear Event,2,999997,0,97,9997.0000,7,9997.0000,-3.0590,9997.0000,997.0000,9997.0000,887.151010697975,1,5
17816,77,52,1-77-2020-052-08,8,1,1,4,3rd Prior Event,1,999997,0,97,9997.0000,1,9997.0000,-17.7100,9997.0000,997.0000,9997.0000,842.387889463437,9,5
17817,77,53,1-77-2020-053-05,5,1,1,1,Deployment,1,13683,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,135.502217459595,9,5
17822,11,37,1-11-2020-037-02,2,1,1,1,Event Record 1,1,7306,0,1,9997.0000,1,9997.0000,-9.6600,232.0000,-6.4400,246.0000,77.1543052356597,8,5
17824,24,79,1-24-2020-079-03,3,1,1,2,Event Record 2,2,659,1,2,0.6000,1,132.5000,0.0000,115.0000,-1.6100,132.5000,125.026317910374,1,5
17825,24,80,1-24-2020-080-04,4,1,1,1,Most Recent Event,97,3778,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,406.049036743748,1,5
17844,73,42,1-73-2020-042-03,3,1,1,2,Event Record 2,1,1449,0,1,9997.0000,1,210.0000,-47.0120,215.0000,9.9820,77.5000,133.326350928925,3,5
17850,59,27,1-59-2020-027-02,2,2,1,1,Event Record 1,1,4214,0,1,9997.0000,1,9997.0000,-9.6600,204.0000,-33.8100,132.0000,48.5689789823997,6,5
17856,32,83,1-32-2020-083-03,3,2,1,2,Event Record 2,1,5975,0,1,9997.0000,1,9997.0000,38.6400,130.0000,-1.6100,300.0000,591.283156033485,7,5
17857,18,37,1-18-2020-037-06,6,1,1,2,Non-Deployment,95,21483,0,97,9997.0000,7,9997.0000,-0.1127,9997.0000,997.0000,9997.0000,347.07067702051,6,5
17871,33,51,1-33-2020-051-04,4,1,1,2,Most Recent Event,1,19299,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,159.834093174349,12,5
17872,33,52,1-33-2020-052-06,6,2,1,2,Second Record,1,8874,0,1,9997.0000,1,9997.0000,29.9460,100.0000,997.0000,9997.0000,103.938907527269,12,5
17876,19,80,1-19-2020-080-02,2,3,1,1,Most Recent Event,2,1453,0,97,9997.0000,1,9997.0000,12.7190,112.5000,997.0000,9997.0000,44.8387754761066,9,5
17885,15,48,1-15-2020-048-07,7,1,1,2,Event Record 2,1,11299,0,1,9997.0000,1,9997.0000,-22.5400,300.0000,6.4400,72.5000,179.06324905999,1,5
17895,22,57,1-22-2020-057-06,6,1,1,3,Event Record 3,5,10978,0,3,1.9800,1,9997.0000,-8.0500,130.0000,11.2700,130.0000,63.0821191735572,12,5
17898,30,67,1-30-2020-067-03,3,1,1,3,3rd Prior Event,1,9874,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,546.882927711711,10,5
17899,32,84,1-32-2020-084-06,6,1,1,4,1st Prior Event,1,999997,0,97,9997.0000,1,9997.0000,-14.0070,9997.0000,997.0000,9997.0000,980.046945398888,7,5
17902,20,40,1-20-2020-040-05,5,1,1,3,Most Recent Event,1,999997,0,97,9997.0000,1,9997.0000,-3.5420,9997.0000,997.0000,9997.0000,64.8316263706092,11,5
17904,54,16,1-54-2020-016-10,10,1,1,2,Deployment #2,2,6863,0,97,0.0000,0,9997.0000,997.0000,9997.0000,997.0000,9997.0000,228.75018603834,9,5
17919,77,54,1-77-2020-054-08,8,2,1,2,1st Prior Frontal/Rear Event,1,999997,0,97,9997.0000,1,9997.0000,-1.9320,9997.0000,997.0000,9997.0000,304.253971595501,9,5
17450,52,70,1-52-2020-070-07,7,2,1,1,First Record,1,16848,0,1,9997.0000,1,9997.0000,-12.0750,160.0000,997.0000,9997.0000,64.6478691146947,12,5
18399,24,105,1-24-2020-105-04,4,1,1,2,1st Prior Frontal/Rear Event,1,999997,0,97,9997.0000,7,9997.0000,-22.8620,9997.0000,997.0000,9997.0000,887.151010697975,1,5
18680,19,118,1-19-2020-118-01,1,3,1,1,First Record,97,999997,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,60.346493743352,9,5
18680,19,118,1-19-2020-118-01,1,3,1,2,Second Record,2,999997,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,60.346493743352,9,5
18399,24,105,1-24-2020-105-04,4,2,1,1,First Record,1,4673,0,1,0.0000,1,9997.0000,13.9909,202.5000,997.0000,9997.0000,887.151010697975,1,5
18459,30,90,1-30-2020-090-03,3,2,1,1,Event Record 1,4,3064,0,1,9997.0000,1,9997.0000,-14.4900,96.0000,-9.6600,76.0000,60.0669367379702,10,5
18050,32,89,1-32-2020-089-02,2,2,1,1,Event Record 1,1,871,0,1,0.0000,1,9997.0000,-12.0750,187.5000,15.9390,180.0000,50.6212509805766,7,5
18574,52,121,1-52-2020-121-07,7,2,1,1,Event 1,1,8457,0,0,9997.0000,1,250.0000,-17.7100,250.0000,-9.6600,250.0000,352.596736034939,12,5
18687,20,58,1-20-2020-058-02,2,1,1,1,Event 1 Data Record,2,1412,0,97,9997.0000,1,100.0000,-60.0000,100.0000,0.0000,0.0000,186.788458680013,11,5
18667,59,44,1-59-2020-044-02,2,1,1,1,"Record 1, Most Recent",1,894,0,1,0.0000,1,117.5000,-17.0000,132.5000,14.0000,102.5000,101.191663754303,6,5
18630,27,60,1-27-2020-060-04,4,1,1,4,2nd Prior Event,97,11926,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,89.9728070414847,3,5
18630,27,60,1-27-2020-060-04,4,1,1,5,3rd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,89.9728070414847,3,5
18630,27,60,1-27-2020-060-04,4,1,1,1,4th Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,89.9728070414847,3,5
18630,27,60,1-27-2020-060-04,4,1,1,2,Most Recent Event,1,16290,0,97,9997.0000,1,9997.0000,-14.6510,121.0000,997.0000,9997.0000,89.9728070414847,3,5
18630,27,60,1-27-2020-060-04,4,1,1,3,1st Prior Event,1,16290,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,89.9728070414847,3,5
18667,59,44,1-59-2020-044-02,2,2,1,1,Record 1,97,465,0,1,9997.0000,1,90.0000,14.0070,90.0000,0.0000,58.0000,101.191663754303,6,5
18667,59,44,1-59-2020-044-02,2,2,1,2,Record 2,1,7726,0,2,9997.0000,1,80.0000,-10.9480,126.0000,-13.0410,78.0000,101.191663754303,6,5
18704,21,103,1-21-2020-103-05,5,3,1,2,Non-Deployment,1,19207,0,97,9997.0000,1,150.0000,997.0000,9997.0000,997.0000,9997.0000,78.7760056522694,11,5
18690,27,61,1-27-2020-061-02,2,1,1,1,Event Record 1,1,7762,0,1,9997.0000,1,9997.0000,-9.6600,100.0000,-9.6600,90.0000,18.3538797245497,3,5
18690,27,61,1-27-2020-061-02,2,2,1,1,Event Record 1,1,3736,0,1,9997.0000,1,9997.0000,-24.1500,300.0000,3.2200,92.5000,18.3538797245497,3,5
18603,19,113,1-19-2020-113-07,7,2,1,1,First Record,1,8984,0,1,9997.0000,1,9997.0000,-8.5813,106.0000,13.2342,69.0000,235.124843680407,9,5
18660,52,127,1-52-2020-127-06,6,1,1,2,Event Record 2,95,15909,0,2,0.9000,1,32.5000,0.0000,20.0000,0.0000,42.5000,64.2134361354804,12,5
18655,28,60,1-28-2020-060-04,4,1,1,1,Most Recent Event,1,10173,0,97,9997.0000,1,9997.0000,-4.6690,112.0000,997.0000,9997.0000,39.8903892141358,3,5
18655,28,60,1-28-2020-060-04,4,1,1,3,2nd Prior Event,97,8945,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,39.8903892141358,3,5
18655,28,60,1-28-2020-060-04,4,1,1,4,3rd Prior Event,1,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,39.8903892141358,3,5
18656,28,61,1-28-2020-061-07,7,1,1,1,First Record,1,4143,0,1,9997.0000,1,9997.0000,-13.0410,160.0000,997.0000,9997.0000,47.8553954120331,3,5
18742,59,46,1-59-2020-046-04,4,1,1,1,Record 1,1,2784,0,1,0.0000,1,140.0000,-13.0410,190.0000,0.9660,20.0000,361.341336754568,6,5
18355,29,104,1-29-2020-104-03,3,2,1,1,Record 1,1,5837,0,1,9997.0000,1,82.0000,-9.9820,172.0000,13.0410,76.0000,24.6759356306758,2,5
18404,52,114,1-52-2020-114-03,3,1,1,1,Non-Deployment,1,15257,0,97,9997.0000,1,60.0000,997.0000,9997.0000,997.0000,9997.0000,91.968202382464,12,5
18404,52,114,1-52-2020-114-03,3,2,1,1,Event Record 1,1,4894,0,1,9997.0000,1,9997.0000,-9.6600,146.0000,-3.2200,64.0000,91.968202382464,12,5
18404,52,114,1-52-2020-114-03,3,2,1,2,Event Record 2,4,4894,0,2,2.3500,1,9997.0000,-35.4200,210.0000,-3.2200,202.0000,91.968202382464,12,5
18445,29,108,1-29-2020-108-06,6,1,1,1,Most Recent Event,1,6059,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,38.097331779834,2,5
18820,59,48,1-59-2020-048-02,2,1,1,1,Most Recent Event,1,7159,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,69.7717194653795,6,5
18820,59,48,1-59-2020-048-02,2,1,1,2,1st Prior Event,1,7159,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,69.7717194653795,6,5
18820,59,48,1-59-2020-048-02,2,1,1,3,2nd Prior Event,97,131,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,69.7717194653795,6,5
18709,66,55,1-66-2020-055-04,4,2,1,1,Event Record 1,4,4026,0,1,9997.0000,1,65.0000,-1.6100,25.0000,0.0000,17.5000,140.688438342688,6,5
18437,22,75,1-22-2020-075-09,9,1,1,1,Deployment,1,29370,0,97,9997.0000,1,117.5000,-14.4900,117.5000,997.0000,9997.0000,173.596761997583,12,5
18437,22,75,1-22-2020-075-09,9,1,1,2,Non-Deployment,97,29191,0,97,9997.0000,1,30.0000,-0.4830,30.0000,997.0000,9997.0000,173.596761997583,12,5
18820,59,48,1-59-2020-048-02,2,2,1,1,Event Record 1,1,1503,0,1,9997.0000,1,9997.0000,-14.4900,232.0000,-9.6600,254.0000,69.7717194653795,6,5
18232,32,95,1-32-2020-095-06,6,2,1,2,1st Prior Event,97,8278,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,2700.59992908386,7,5
18232,32,95,1-32-2020-095-06,6,2,1,4,3rd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,-11.5920,116.5000,997.0000,9997.0000,2700.59992908386,7,5
18372,30,85,1-30-2020-085-06,6,1,1,1,Event Record 1,1,12602,0,1,9997.0000,1,9997.0000,-4.8300,180.0000,-14.4900,120.0000,239.774777261817,10,5
18372,30,85,1-30-2020-085-06,6,1,1,2,Event Record 2,2,12602,0,4,1.3700,1,9997.0000,-1.6100,66.0000,11.2700,138.0000,239.774777261817,10,5
17450,52,70,1-52-2020-070-07,7,1,1,1,Most Recent Event,1,13895,0,97,9997.0000,1,9997.0000,-9.6600,168.0000,997.0000,9997.0000,64.6478691146947,12,5
17450,52,70,1-52-2020-070-07,7,1,1,4,3rd Prior Event,97,6707,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,64.6478691146947,12,5
17464,32,64,1-32-2020-064-02,2,1,1,2,1st Prior Event,97,313,0,1,9995.0000,1,9997.0000,-13.0410,102.0000,0.9660,68.0000,21.7616442022049,7,5
17465,32,65,1-32-2020-065-03,3,2,1,3,2nd Prior Event,1,7197,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,513.072253582143,7,5
17469,13,45,1-13-2020-045-08,8,1,1,2,1st Prior Frontal/Rear Event,97,999997,0,97,9997.0000,7,9997.0000,-0.4830,9997.0000,997.0000,9997.0000,145.792483055188,7,5
17479,21,51,1-21-2020-051-01,1,1,1,1,Deployment,1,14797,0,1,8888.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,31.5795971995564,11,5
17483,19,62,1-19-2020-062-08,8,1,1,1,Deployment,1,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,159.243441438181,9,5
17506,30,45,1-30-2020-045-06,6,2,1,1,Event Record 1,1,11242,0,1,9997.0000,1,9997.0000,14.4900,94.0000,0.0000,0.0000,246.435874772892,10,5
17521,77,45,1-77-2020-045-05,5,1,1,1,Most Recent Event,1,8735,0,97,9997.0000,1,9997.0000,-4.8300,94.0000,997.0000,9997.0000,249.177485417041,9,5
17522,77,46,1-77-2020-046-05,5,1,1,1,First Record,97,5661,0,1,9997.0000,1,9997.0000,-0.9660,120.0000,997.0000,9997.0000,249.177485417041,9,5
17525,11,33,1-11-2020-033-02,2,2,1,1,Event Record 1,1,4283,0,1,0.0000,1,9997.0000,-38.6400,297.5000,-22.5400,97.5000,102.828754502463,8,5
18372,30,85,1-30-2020-085-06,6,1,1,3,Event Record 3,2,12602,0,5,0.0500,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,239.774777261817,10,5
18581,23,35,1-23-2020-035-03,3,2,1,2,1st Prior Event,1,358,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,2323.43059060979,5,5
18581,23,35,1-23-2020-035-03,3,2,1,3,2nd Prior Event,97,999997,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,2323.43059060979,5,5
18478,24,108,1-24-2020-108-04,4,1,1,1,Most Recent Event,1,8323,0,1,9995.0000,1,9997.0000,-18.0320,128.0000,0.9660,38.0000,736.90249362633,1,5
18478,24,108,1-24-2020-108-04,4,1,1,2,1st Prior Event,97,5316,0,1,9995.0000,1,9997.0000,-10.9480,134.0000,0.0000,0.0000,736.90249362633,1,5
18761,19,122,1-19-2020-122-03,3,2,1,1,Event Record 1,1,8736,0,1,0.0000,1,9997.0000,12.8800,300.0000,-6.4400,300.0000,70.9531863231261,9,5
18761,19,122,1-19-2020-122-03,3,2,1,2,Event Record 2,2,8736,1,2,3.6000,1,9997.0000,-8.0500,300.0000,1.6100,300.0000,70.9531863231261,9,5
18476,24,106,1-24-2020-106-03,3,1,1,1,Most Recent Event,1,5874,0,1,0.0000,1,9997.0000,-18.9980,100.0000,-5.9570,72.0000,226.899209447121,1,5
18293,10,105,1-10-2020-105-03,3,2,1,1,Most Recent Event - Deployment,1,887,0,1,9997.0000,1,9997.0000,-24.9550,116.0000,4.0250,102.0000,203.085236265244,4,5
18294,10,106,1-10-2020-106-03,3,1,1,1,Event Record 1,97,5811,0,1,9997.0000,1,9997.0000,9.6600,64.0000,0.0000,12.0000,203.085236265244,4,5
18551,25,80,1-25-2020-080-06,6,1,1,1,Event Record 1,1,4703,0,1,9997.0000,1,142.5000,-22.5400,225.0000,-19.3200,95.0000,210.19108541494,2,5
18467,10,110,1-10-2020-110-07,7,1,1,1,Most Recent Event,1,10636,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,528.627295207233,4,5
18467,10,110,1-10-2020-110-07,7,1,1,2,1st Prior Event,97,3392,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,528.627295207233,4,5
18767,18,59,1-18-2020-059-03,3,1,1,7,Most Recent Event,1,1511,1,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,161.217892107564,6,5
18767,18,59,1-18-2020-059-03,3,1,1,8,1st Prior Event,95,999997,1,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,161.217892107564,6,5
18767,18,59,1-18-2020-059-03,3,1,1,6,7th Prior Event,95,999997,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,161.217892107564,6,5
18767,18,59,1-18-2020-059-03,3,1,1,5,6th Prior Event,95,1511,0,97,9997.0000,7,9997.0000,-23.1840,139.5000,997.0000,9997.0000,161.217892107564,6,5
18767,18,59,1-18-2020-059-03,3,1,1,4,5th Prior Event,95,1511,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,161.217892107564,6,5
18767,18,59,1-18-2020-059-03,3,1,1,2,3rd Prior Event,95,1511,0,97,9997.0000,7,9997.0000,-1.1270,41.5000,997.0000,9997.0000,161.217892107564,6,5
18767,18,59,1-18-2020-059-03,3,1,1,1,2nd Prior Event,95,999997,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,161.217892107564,6,5
17526,11,34,1-11-2020-034-04,4,1,1,3,Most Recent Event,1,1593,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,7240.64882472094,8,5
17527,52,73,1-52-2020-073-04,4,1,1,1,Non-Deployment,1,40227,0,97,9997.0000,7,93.7500,0.0000,93.7500,997.0000,9997.0000,62.3012998228573,12,5
17529,52,75,1-52-2020-075-04,4,2,1,1,Deployment,1,24283,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,62.3012998228573,12,5
17570,19,68,1-19-2020-068-06,6,1,1,2,Event Record 2,1,12867,0,2,9997.0000,1,9997.0000,-45.0800,254.0000,3.2200,98.0000,215.38149279612,9,5
17571,19,69,1-19-2020-069-03,3,1,1,1,Event Record 1,1,1141,0,1,9997.0000,1,9997.0000,-3.2200,300.0000,1.6100,292.5000,106.472444681708,9,5
17592,12,36,1-12-2020-036-07,7,1,1,1,First Record,1,16193,0,1,9997.0000,1,9997.0000,-11.9784,300.0000,-0.3864,155.0000,678.202788118396,9,5
17595,30,51,1-30-2020-051-03,3,1,1,2,Second Record,2,3857,0,2,0.9000,1,9997.0000,-14.8764,300.0000,0.8694,48.0000,75.275786606711,10,5
17598,14,32,1-14-2020-032-07,7,1,1,3,1st Prior Event,95,5343,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,235.001370073912,8,5
17600,13,47,1-13-2020-047-06,6,2,1,2,Second Record,1,16314,0,2,9997.0000,1,9997.0000,-29.7689,113.0000,16.0678,92.0000,351.765344132722,7,5
17600,13,47,1-13-2020-047-06,6,1,1,1,Most Recent Event,99,999997,0,97,9997.0000,1,9997.0000,0.8050,9997.0000,997.0000,9997.0000,351.765344132722,7,5
17601,13,48,1-13-2020-048-03,3,1,1,2,1st Prior Event,1,8885,1,1,0.0000,1,9997.0000,-18.0320,294.0000,-13.0410,32.0000,212.227509956012,7,5
17604,32,69,1-32-2020-069-04,4,2,1,1,Event Record 1,1,1549,0,1,9997.0000,1,9997.0000,-20.9300,190.0000,3.2200,100.0000,413.575216081027,7,5
17604,32,69,1-32-2020-069-04,4,1,1,2,1st Prior Event,1,8318,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,413.575216081027,7,5
17610,30,53,1-30-2020-053-06,6,1,1,4,Side Crash,97,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,124.768994302668,10,5
17618,14,34,1-14-2020-034-03,3,2,1,2,Record 2,95,6304,1,3,1.0980,1,300.0000,2.0000,162.5000,-11.0000,300.0000,327.18428995013,8,5
17627,14,36,1-14-2020-036-03,3,2,1,1,First Record,97,7113,0,1,9997.0000,1,9997.0000,-12.0750,220.0000,997.0000,9997.0000,327.18428995013,8,5
17631,11,36,1-11-2020-036-02,2,2,1,1,First Record,1,11917,0,1,9997.0000,1,9997.0000,-41.6185,272.0000,22.6205,92.0000,105.690821821154,8,5
17632,52,77,1-52-2020-077-03,3,2,1,2,Event Record 2,1,6937,0,1,9997.0000,1,9997.0000,-16.1000,300.0000,3.2200,85.0000,28.1476114047322,12,5
17642,16,54,1-16-2020-054-04,4,2,1,2,Event Record 2,1,1118,0,1,9997.0000,1,9997.0000,-11.2700,137.5000,6.4400,105.0000,529.533183936565,5,5
17650,32,73,1-32-2020-073-02,2,1,1,1,Most Recent Event,1,19965,0,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,65.0911164661818,7,5
19293,20,67,1-20-2020-067-05,5,1,1,5,Unlinked,99,999997,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,60.2539015032714,11,5
19293,20,67,1-20-2020-067-05,5,1,1,2,3rd Prior Event,2,999997,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,60.2539015032714,11,5
19293,20,67,1-20-2020-067-05,5,1,1,3,Most Recent Event,2,999997,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,60.2539015032714,11,5
18650,16,92,1-16-2020-092-10,10,1,1,1,Non-Deployment,1,13421,0,97,0.4000,1,117.5000,-0.9499,117.5000,997.0000,9997.0000,4476.87916056107,5,5
18610,26,111,1-26-2020-111-03,3,2,1,1,Record 1,1,2010,0,1,9997.0000,1,9997.0000,-17.0660,215.0000,9.9820,90.0000,1379.72359230667,10,5
19116,22,99,1-22-2020-099-09,9,2,1,2,1st Prior Frontal/Rear Event,97,999997,0,97,9997.0000,1,9997.0000,-0.8050,9997.0000,997.0000,9997.0000,304.370422701746,12,5
19116,22,99,1-22-2020-099-09,9,2,1,3,Prior Frontal/Rear Event,97,999997,0,97,9997.0000,1,9997.0000,-4.5080,9997.0000,997.0000,9997.0000,304.370422701746,12,5
